external_id,default_code,name,taxes_id,supplier_taxes_id
product.product_320,01540.01.3,SEMILLAS DE PLANTAS MEDICINALES Y AROMATICAS,,
product.product_321,1540.02,"OTRAS SEMILLAS DE HORTALIZAS: SEMILLAS DE CEBOLLAS, PUERROS, AJOS, DE COLES, COLIFLORES, BROCOLI, NABOS, ZANAHORIA, LECHUGA, TOMATES, ETC.",,
product.product_322,16,CULTIVOS DE PLANTAS BEBESTIBLES Y ESPECIAS,,
product.product_323,161,CULTIVOS DE PLANTAS BEBESTIBLES,,
product.product_324,1611,"CAFE SIN TOSTAR, NO DESCAFEINADO",,
product.product_325,1611,"CAFE SIN TOSTAR, NO DESCAFEINADO CON O SIN CASCARA",,
product.product_326,01611.00.1,"CAFE SIN TOSTAR, NO DESCAFEINADO CON O SIN CASCARA",,
product.product_327,1611.01,"CAFE SIN TOSTAR, DESCAFEINADO CON O SIN CASCARA",,
product.product_328,01611.01.1,"CAFE SIN TOSTAR, DESCAFEINADO CON O SIN CASCARA",,
product.product_329,1612,"TE VERDE (SIN FERMENTAR), TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, EN ENVOLTORIOS INMEDIATOS DE UN CONTENIDO NO SUPERIOR A 3 KG.",,
product.product_330,1612,OTROS TIPOS DE TE VERDE (SIN FERMENTAR),,
product.product_331,1612.01,OTROS TIPOS DE TE NEGRO (FERMENTADO) Y OTRAS FORMAS DE TE PARCIALMENTE FERMENTADO,,
product.product_332,1612.02,"TE VERDE, TE NEGRO Y OTRAS FORMAS DE TE",,
product.product_333,01612.02.1,TE EN VARIAS FORMAS,,
product.product_334,1613,MATE,,
product.product_335,1613,MATE,,
product.product_336,1614,"CACAO EN GRANO, CRUDO O TOSTADO",,
product.product_337,1614,"CACAO EN GRANO, ENTERO O PARTIDO, CRUDO ",,
product.product_338,01614.00.1,CACAO EN GRANO CRUDO,,
product.product_339,1614.01,"CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO",,
product.product_340,01614.01.1,CACAO EN GRANO TOSTADO,,
product.product_341,162,ESPECIAS  ELABORADAS O SIN ELABORAR,,
product.product_342,1620,"ESPECIAS, ELABORADAS O SIN ELABORAR",,
product.product_343,1620,PIMIENTA SIN TRITURAR NI MOLER,,
product.product_344,01620.00.1,PIMIENTA SIN MOLER,,
product.product_345,1620.01,PIMIENTA TRITURADA O MOLIDA,,
product.product_346,01620.01.1,PIMIENTA MOLIDA,,
product.product_347,1620.02,ESPECIAS PURAS EMPACADAS,,
product.product_348,01620.02.1,ESPECIAS PURAS ,,
product.product_349,1620.09,"FRUTOS DEL GENERO CAPSICUM O DEL GENERO PIMIENTA N.C.P., SECOS TRITURADOS O MOLIDOS",,
product.product_350,01620.09.1,PIMIENTA MOLIDA,,
product.product_351,1620.1,VAINILLA,,
product.product_352,01620.10.1,VAINILLA,,
product.product_353,1620.11,CANELA Y FLORES DEL CANELO SIN TRITURAR NI MOLER,,
product.product_354,01620.11.1,CANELA SIN MOLER,,
product.product_355,1620.12,CANELA Y FLORES DEL CANELO TRITURADOS O MOLIDOS,,
product.product_356,01620.12.1,CANELA MOLIDA,,
product.product_357,1620.13,"CLAVO DE OLOR (FRUTO ENTERO, CLAVOS Y PEDUNCULOS)",,
product.product_358,01620.13.1,CLAVO DE OLOR,,
product.product_359,1620.14,"NUEZ MOSCADA, MACIS, AMOMOS Y CARDAMOMOS",,
product.product_360,01620.14.1,NUEZ MOSCADA,,
product.product_361,1620.15,SEMILLAS DE ANIS O DE BADIANA,,
product.product_362,01620.15.1,SEMILLAS DE ANIS ,,
product.product_363,1620.16,"SEMILLAS DE CILANTRO, COMINO, ALCARAVEA, HINOJO; BAYAS DE ENEBRO",,
product.product_364,01620.16.1,SEMILLAS DE ESPECIAS,,
product.product_365,1620.17,SEMILLAS DE  HINOJO,2008-01-25,
product.product_366,1620.18,JENGIBRE (EXCEPTO EL JENGIBRE CONSERVADO EN AZUCAR O EN JARABE),,
product.product_367,01620.18.1,JENGIBRE,,
product.product_368,1620.2,"TOMILLO, AZAFRAN Y HOJAS DE LAUREL",,
product.product_369,01620.20.1,TOMILLO Y HOJAS DE LAUREL,,
product.product_370,1620.21,CURCUMA,,
product.product_371,01620.21.1.1,CURCUMA,,
product.product_372,1620.22,"CURRY""""",,
product.product_373,01620.22.1,CURRY,,
product.product_374,1620.23,OTRAS ESPECIAS Y MEZCLAS DE ESPECIAS SIN TRITURAR NI MOLER.,,
product.product_375,17,TABACO SIN ELABORAR,,
product.product_376,171,HOJAS DE TABACO CURADAS DESVENADAS/ DESPALILLADAS,,
product.product_377,1710,HOJAS DE TABACO CURADAS DESVENADAS/ DESPALILLADAS,,
product.product_378,1710,TABACO TOTAL O PARCIALMENTE DESPALILLADO O DESHERBADO,,
product.product_379,01710.00.1,TABACO TOTAL O PARCIALMENTE DESPALILLADO O DESHERBADO,,
product.product_380,179,OTRO TABACO SIN ELABORAR,,
product.product_381,1790,OTRO TABACO SIN ELABORAR,,
product.product_382,1790,"OTRO TABACO SIN VENAS, CURADO: AL SOL, AL FUEGO Y AL AIRE",,
product.product_383,1790.1,OTRO TABACO SIN VENAS SIN CURAR,,
product.product_384,18,PLANTAS UTILIZADAS EN LA FABRICACION DE AZUCAR,,
product.product_385,181,REMOLACHA AZUCARERA,,
product.product_386,1810,REMOLACHA AZUCARERA,,
product.product_387,1810,"REMOLACHA AZUCARERA FRESCA O SECA, MOLIDA O  NO",,
product.product_388,01810.00.1,"REMOLACHA AZUCARERA FRESCA O SECA, MOLIDA O  NO",,
product.product_389,182,CANA DE AZUCAR,,
product.product_390,1820,CANA DE AZUCAR,,
product.product_391,1820,"CANA DE AZUCAR FRESCA O SECA, MOLIDA O NO",,
product.product_392,01820.00.1,"CANA DE AZUCAR FRESCA O SECA, MOLIDA O NO",,
product.product_393,19,MATERIAS VEGETALES EN BRUTO N.C.P.,,
product.product_394,191,PAJA Y CASCABILLO DE CEREALES  SIN PREPARAR  ESTEN O NO PICADOS  MOLIDOS  PRENSADOS O EN FORMA GRANULAR,2008-01-25,
product.product_395,1910,"PAJA Y CASCABILLO DE CEREALES, SIN PREPARAR, ESTEN O NO PICADOS, MOLIDOS, PRENSADOS O EN FORMA GRANULAR; NABOS, REMOLACHAS, RAICES FORRAJERAS, HENO, ALFALFA, TREBOL, ESPARCETA, COL FORRAJERA, ALTRAMUCES, VEZAS Y PRODUCTOS FORRAJEROS SIMILARES, GRANULADOS ",,
product.product_396,1910,"PAJA Y CASCABILLO DE CEREALES, SIN PREPARAR, ESTEN O NO PICADOS, MOLIDOS, PRENSADOS O EN FORMA GRANULAR",,
product.product_397,01910.00.1,"PAJA Y CASCABILLO DE CEREALES, SIN PREPARAR, ESTEN O NO PICADOS, MOLIDOS, PRENSADOS O EN FORMA GRANULAR",,
product.product_398,1910.01,HARINAS Y GRANULOS DE ALFALFA,,
product.product_399,01910.01.1,HARINAS Y GRANULOS DE ALFALFA,,
product.product_400,1910.09,"OTROS FORRAJES: NABOS FORRAJEROS, REMOLACHAS FORRAJERAS, TREBOL, RAICES FORRAJERAS, HENO, ESPARCETA, COL FORRAJERA, ALTRAMUCES, VEZAS Y PRODUCTOS FORRAJEROS SIMILARES, GRANULADO O NO",,
product.product_401,192,MATERIAS VEGETALES SIN ELABORAR UTILIZADAS EN LA FASBRICACION DE TEXTILES,,
product.product_402,1921,"ALGODON, DESMOTADO O SIN DESMOTAR",,
product.product_403,1921,ALGODON  DESMOTADO SIN CARDAR NI PEINAR,,
product.product_404,01921.00.1,ALGODON  DESMOTADO SIN CARDAR NI PEINAR,,
product.product_405,1922,"YUTE Y OTRAS FIBRAS TEXTILES DEL LIBER EN RAMA O ENRIADOS, EXCEPTO LINO, CANAMO Y RAMIO.",,
product.product_406,1922,"YUTE Y OTRAS FIBRAS TEXTILES DEL LIBER EN RAMA O ENRIADAS, EXCEPTO LINO, CANAMO Y RAMIO",,
product.product_407,01922.00.1,"YUTE Y OTRAS FIBRAS TEXTILES DEL LIBER EN RAMA O ENRIADAS, EXCEPTO LINO, CANAMO Y RAMIO",,
product.product_408,1923,"LINO Y CANAMO, EN RAMA O ENRIADOS; SISAL Y OTRAS FIBRAS TEXTILES DEL GENERO AGAVE EN RAMA; FIBRAS DE COCO, ABACA Y RAMIO Y OTRAS FIBRAS TEXTILES VEGETALES, EN RAMA",,
product.product_409,1923,LINO EN RAMA O ENRIADO,,
product.product_410,01923.00.1,LINO EN RAMA O ENRIADO,,
product.product_411,1923.1,"CANAMO AUTENTICO, EN RAMA O ENRIADO",,
product.product_412,01923.10.1,"CANAMO AUTENTICO, EN RAMA O ENRIADO",,
product.product_413,1923.2,"SISAL Y OTRAS FIBRAS TEXTILES DEL GENERO AGAVE EN RAMA (CABUYA, PITA, ETC.)",,
product.product_414,01923.20.1,"SISAL Y OTRAS FIBRAS TEXTILES DEL GENERO AGAVE EN RAMA (CABUYA, PITA, ETC.)",,
product.product_415,1923.3,"ABACA (CANAMO DE MANILA), EN RAMA",,
product.product_416,01923.30.1,"ABACA (CANAMO DE MANILA), EN RAMA",,
product.product_417,1923.4,"FIBRAS DE COCO (BONOTE), EN RAMA",,
product.product_418,01923.40.1,"FIBRAS DE COCO (BONOTE), EN RAMA",,
product.product_419,1923.5,PAJA TOQUILLA,,
product.product_420,01923.50.1,PAJA TOQUILLA,,
product.product_421,1923.59,"OTRAS FIBRAS TEXTILES VEGETALES, EN RAMA ",,
product.product_422,193,PLANTAS Y PARTES DE PLANTAS DEL TIPO UTILIZADO PRINCIPALMENTE EN PERFUMERIA  EN FARMACIA O COMO INSECTICIDAS O FUNGICIDAS O PARA FINES ANALOGOS,,
product.product_423,1930,"PLANTAS Y PARTES DE PLANTAS DEL TIPO UTILIZADO PRINCIPALMENTE EN PERFUMERIA, EN FARMACIA O COMO INSECTICIDAS O FUNGICIDAS O PARA FINES ANALOGOS",,
product.product_424,1930,RAICES DE REGALIZ,,
product.product_425,01930.00.1,RAICES DE REGALIZ,,
product.product_426,1930.01,RAICES DE GINSENG,,
product.product_427,01930.01.1,RAICES DE GINSENG,,
product.product_428,1930.09,"OTRAS PLANTAS Y PARTES DE PLANTAS UTILIZADAS EN PERFUMERIA, FARMACIA, O COMO INSECTICIDAS, FUNGICIDAS O PARA FINES ANALOGOS: PIRETRO, GUANTO, MARIGOLD, OREGANO, HOJA DE COCA, BELLADONA, ARNICA",,
product.product_429,194,SEMILLAS DE REMOLACHA AZUCARERA Y DE PLANTAS FORRAJERAS,,
product.product_430,1940,SEMILLAS DE REMOLACHA AZUCARERA Y DE PLANTAS FORRAJERAS,,
product.product_431,1940,SEMILLA DE REMOLACHA AZUCARERA,,
product.product_432,01940.00.1,SEMILLA DE REMOLACHA VARIEDAD HIBRIDO(A),,
product.product_433,01940.00.2,SEMILLA DE REMOLACHA VARIEDAD PURA,,
product.product_434,1940.01,"SEMILLAS DE PLANTAS FORRAJERAS: TREBOL, ALFALFA, ALTRAMUZ, ETC. (EXCEPTO SEMILLAS DE REMOLACHA)",,
product.product_435,01940.01.1,SEMILLAS DE PLANTAS FORRAJERAS VARIEDAD HIBRIDO(A),,
product.product_436,01940.01.2,SEMILLAS DE PLANTAS FORRAJERAS VARIEDAD PURA,,
product.product_437,199,OTRAS MATERIAS VEGETALES SIN ELABORAR,,
product.product_438,1990,OTRAS MATERIAS VEGETALES SIN ELABORAR,,
product.product_439,1990,"CONOS  DE  LUPULO  Y  LUPULINO,  INCLUSO  TRITURADOS,  MOLIDOS  O GRANULADOS",,
product.product_440,01990.00.1,"CONOS  DE  LUPULO  Y  LUPULINO,  INCLUSO  TRITURADOS,  MOLIDOS  O GRANULADOS",,
product.product_441,1990.09,OTRAS MATERIAS VEGETALES SIN ELABORAR UTILIZADAS PRINCIPALMENTE PARA LA ALIMENTACION HUMANA N.C.P.: ALGARROBA Y SUS SEMILLAS,,
product.product_442,2,ANIMALES VIVOS Y PRODUCTOS ANIMALES,,
product.product_443,21,ANIMALES VIVOS,,
product.product_444,211,GANADO BOVINO   OVINO Y CAPRINO  CABALLOS  ASNOS  MULAS Y BURDEGANOS  VIVOS,,
product.product_445,2111,"GANADO BOVINO, VIVO",,
product.product_446,2111,"GANADO BOVINO VIVO, DE RAZA PARA REPRODUCCION",,
product.product_447,02111.00.1,GANADO BOVINO RAZAS DE LECHE,,
product.product_448,02111.00.2,GANADO BOVINO RAZAS DE CARNE,,
product.product_449,2111.01,"GANADO BOVINO VIVO, EXCEPTO DE RAZA PARA REPRODUCCION",,
product.product_450,02111.01.1,ANIMALES BOVINOS VIVOS EN PIE,,
product.product_451,2112,"GANADO OVINO Y CAPRINO, VIVO",,
product.product_452,2112,GANADO OVINO VIVO,,
product.product_453,02112.00.1,ANIMALES OVINOS EN PIE,,
product.product_454,2112.01,GANADO CAPRINO VIVO,,
product.product_455,02112.01.1,ANIMALES CAPRINOS EN PIE,,
product.product_456,2113,"CABALLOS, ASNOS, MULAS Y BURDEGANOS, VIVOS",,
product.product_457,2113,CABALLOS VIVOS,,
product.product_458,02113.00.1,CABALLOS VIVOS EN PIE,,
product.product_459,2113.01,"ASNOS, MULAS Y BURDEGANOS VIVOS",,
product.product_460,212,"GANADO PORCINO, AVES DE CORRAL Y OTROS ANIMALES VIVOS",,
product.product_461,2121,GANADO PORCINO VIVO,,
product.product_462,2121,"GANADO PORCINO VIVO , DE RAZA PARA REPRODUCCION",,
product.product_463,02121.00.1,"GANADO PORCINO VIVO , DE RAZA PARA REPRODUCCION",,
product.product_464,2121.01,"GANADO PORCINO VIVO, EXCEPTO PARA REPRODUCCION",,
product.product_465,02121.01.1,ANIMALES PORCINOS EN PIE,,
product.product_466,2122,"AVES DE CORRAL, VIVAS",,
product.product_467,2122,"POLLITOS VIVOS, DE NO MAS DE 185 GR. DE PESO",,
product.product_468,02122.00.1,POLLITOS VIVOS,,
product.product_469,2122.01,"PAVITOS VIVOS, DE NO MAS DE 185 GR. DE PESO",,
product.product_470,02122.01.1,PAVITOS VIVOS,,
product.product_471,2122.02,"LAS DEMAS AVES DOMESTICAS VIVAS, DE NO MAS DE 185 GR. DE PESO: PATOS, GANSOS, PALOMAS, CODORNICES, FAISANES, ETC.",,
product.product_472,02122.02.1,"LAS DEMAS AVES DOMESTICAS VIVAS, DE NO MAS DE 185 GR. DE PESO: PATOS, GANSOS, PALOMAS, CODORNICES, FAISANES, ETC.",,
product.product_473,2122.03,"GALLOS Y GALLINAS VIVOS, DE MAS DE 185 GR. DE PESO",,
product.product_474,02122.03.1,"GALLOS Y GALLINAS VIVOS, DE MAS DE 185 GR. DE PESO",,
product.product_475,2122.04,"PAVOS Y OTRAS AVES DOMESTICAS VIVAS, DE MAS DE 185 GR. DE PESO: PATOS, GANSOS, PALOMAS, CODORNICES, FAISANES, ETC.",,
product.product_476,02122.04.1,"PAVOS Y OTRAS AVES DOMESTICAS VIVAS, DE MAS DE 185 GR. DE PESO: PATOS, GANSOS, PALOMAS, CODORNICES, FAISANES, ETC.",,
product.product_477,2129,"OTROS ANIMALES, VIVOS",,
product.product_478,2129,ABEJAS Y DEMAS INSECTOS VIVOS,,
product.product_479,02129.00.1,ABEJAS Y DEMAS INSECTOS VIVOS,,
product.product_480,2129.01,CONEJOS O LIEBRES VIVOS,,
product.product_481,02129.01.1,CONEJOS O LIEBRES VIVOS,,
product.product_482,2129.02,CUYES O COBAYOS VIVOS,,
product.product_483,02129.02.1,CUYES O COBAYOS VIVOS,,
product.product_484,2129.03,"PERROS, GATOS Y OTROS ANIMALES DE COMPANIA VIVOS",,
product.product_485,02129.03.1,"PERROS, GATOS Y OTROS ANIMALES DE COMPANIA VIVOS",,
product.product_486,2129.04,RANAS VIVAS,,
product.product_487,02129.04.1,RANAS VIVAS,,
product.product_488,2129.05,AVES DE RAPINA,,
product.product_489,02129.05.1,AVES DE RAPINA,,
product.product_490,2129.06,"LOROS. GUACAMAYOS, CACATUAS Y DEMAS PAPAGAYOS",,
product.product_491,02129.06.1,"LOROS. GUACAMAYOS, CACATUAS Y DEMAS PAPAGAYOS",,
product.product_492,2129.07,MONOS,,
product.product_493,02129.07.1,MONOS,,
product.product_494,2129.08,"BALLENAS, ETC.",,
product.product_495,02129.08.1,"BALLENAS, ETC.",,
product.product_496,2129.09,"OTROS ANIMALES VIVOS, N.C.P.: LOMBRICES, ANIMALES DE PELETERIA, ETC.",,
product.product_497,29,OTROS PRODUCTOS ANIMALES,,
product.product_498,291,LECHE CRUDA,,
product.product_499,2910,LECHE CRUDA,,
product.product_500,2910,LECHE DE GANADO BOVINO SIN ELABORAR,,
product.product_501,02910.00.1,LECHE DE GANADO BOVINO SIN ELABORAR,,
product.product_502,2910.01,LECHE DE GANADO OVINO Y CAPRINO SIN ELABORAR,,
product.product_503,02910.01.1,LECHE DE GANADO OVINO Y CAPRINO SIN ELABORAR,,
product.product_504,292,HUEVOS CON CASCARA  FRESCOS  CONSERVADOS O COCIDOS,,
product.product_505,2920,"HUEVOS CON CASCARA, FRESCOS, CONSERVADOS O COCIDOS",,
product.product_506,2920,"HUEVOS DE AVE CON CASCARA, FRESCOS, CONSERVADOS O COCIDOS",,
product.product_507,02920.00.1,"HUEVOS DE AVE CON CASCARA, FRESCOS, CONSERVADOS O COCIDOS",,
product.product_508,293,MIEL NATURAL,,
product.product_509,2930,MIEL NATURAL,,
product.product_510,2930,MIEL NATURAL,,
product.product_511,02930.00.1,MIEL,,
product.product_512,294,CARACOLES   VIVOS  FRESCOS  REFRIGERADOS  CONGELADOS  SECOS  SALADOS O EN SALMUERA  EXCEPTO CARACOLES MARINOS  ANCAS DE RANA  FRESCAS  REFRIGERADAS O CONGELADAS,,
product.product_513,2940,"CARACOLES , VIVOS, FRESCOS, REFRIGERADOS, CONGELADOS, SECOS, SALADOS O EN SALMUERA, EXCEPTO CARACOLES MARINOS, ANCAS DE RANA, FRESCAS, REFRIGERADAS O CONGELADAS",,
product.product_514,2940,"ANCAS DE RANA FRESCAS, REFRIGERADAS O CONGELADAS",,
product.product_515,02940.00.1,"ANCAS DE RANA FRESCAS, REFRIGERADAS O CONGELADAS",,
product.product_516,2940.01,"CARACOLES  (EXCEPTO CARACOLES MARINOS) VIVOS, FRESCOS, REFRIGERADOS, CONGELADOS, SECOS, SALADOS O EN SALMUERA",,
product.product_517,02940.01.1,"CARACOLES  (EXCEPTO CARACOLES MARINOS) VIVOS, FRESCOS, REFRIGERADOS, CONGELADOS, SECOS, SALADOS O EN SALMUERA",,
product.product_518,295,PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL  N.C.P.,,
product.product_519,2950,"PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL, N.C.P.",,
product.product_520,2950,"PRODUCTOS COMESTIBLES DE ORIGEN ANIMAL, N.C.P.",,
product.product_521,296,MATERIAS ANIMALES SIN ELABORAR UTILIZADAS EN LA FABRICACION DE TEXTILES,,
product.product_522,2961,"LANA DE ESQUILA, GRASIENTA, INCLUSO LAVADA EN VIVO.",,
product.product_523,2961,"LANA DE ESQUILA, GRASIENTA, INCLUSO LAVADA EN VIVO.",,
product.product_524,02961.00.1,"LANA DE ESQUILA, GRASIENTA, INCLUSO LAVADA EN VIVO.",,
product.product_525,2962,"LANA  DE MATADERO GRASIENTA, INCLUSO LAVADA EN VIVO;  PELO ORDINARIO DE ANIMALES",,
product.product_526,2962,OTRA LANA DE MATADERO GRASIENTA INCLUSO LAVADA EN VIVO,,
product.product_527,2962.1,"CRINES Y SUS DESPERDICIOS, ESTEN O NO ACONDICIONADOS EN CAPAS, CON MATERIAL DE APOYO O SIN EL",,
product.product_528,02962.10.1,"CRINES Y SUS DESPERDICIOS, ESTEN O NO ACONDICIONADOS EN CAPAS, CON MATERIAL DE APOYO O SIN EL",,
product.product_529,2962.19,"OTROS PELOS ORDINARIOS DE ANIMALES SIN CARDAR NI PEINAR: PELOS DE EQUINOS  Y  BOVINOS  Y  PELOS  DE  CABRA  COMUN,  OBTENIDOS  POR DEPILACION",,
product.product_530,02962.19.1,"OTROS PELOS ORDINARIOS DE ANIMALES SIN CARDAR NI PEINAR: PELOS DE EQUINOS  Y  BOVINOS  Y  PELOS  DE  CABRA  COMUN,  OBTENIDOS  POR DEPILACION",,
product.product_531,2963,"PELO FINO  DE ANIMALES , SIN CARDAR NI PEINAR",,
product.product_532,2963,"PELOS FINOS DE ANIMALES SIN CARDAR NI PEINAR: ALPACA O LLAMA, DE CONEJO O LIEBRE Y OTROS",,
product.product_533,02963.00.1,"PELOS FINOS DE ANIMALES SIN CARDAR NI PEINAR: ALPACA O LLAMA, DE CONEJO O LIEBRE Y OTROS",,
product.product_534,2964,CAPULLOS DE GUSANO DE SEDA ADECUADOS PARA EL DEVANADO,,
product.product_535,2964,CAPULLOS DE GUSANO DE SEDA ADECUADOS PARA EL DEVANADO,,
product.product_536,02964.00.1,CAPULLOS DE GUSANO DE SEDA ADECUADOS PARA EL DEVANADO,,
product.product_537,297,CUEROS  PIELES Y PIELES FINAS  SIN CURTIR,,
product.product_538,2971,"CUEROS Y PIELES DE BOVINOS Y EQUINOS, PIELES DE OVEJA Y CORDERO Y PIELES DE CABRA O CABRITILLA, SIN CURTIR",,
product.product_539,2971,"CUEROS Y PIELES DE GANADO BOVINO SIN CURTIR, ESTEN O NO DEPILADOS O ASERRADOS, FRESCOS O SALADOS HUMEDOS SUPERIOR A 14 KG.",,
product.product_540,02971.00.1,PIELES DE GANADO BOVINO,,
product.product_541,02971.00.2,CUERO DE BECERRO,,
product.product_542,2971.01,"OTROS CUEROS Y PIELES DE GANADO BOVINO, CONSERVADOS DE OTRAS FORMAS, DE UN PESO POR UNIDAD SUPERIOR A 8 KG.",,
product.product_543,2971.02,"CUERO Y PIELES DE GANADO EQUINO SIN CURTIR, ESTEN DEPILADOS O CORTADOS O NO",,
product.product_544,02971.02.1,CUERO EQUINO PARA CALZADO,,
product.product_545,2971.1,"CUEROS Y PIELES ENTEROS DE GANADO BOVINO, CUYO PESO POR UNIDAD NO SEA MAS DE 8 KG SI ESTAN SIMPLEMENTE SECADOS, NO MAS DE 10 KG SI ESTAN SALADOS EN SECO, Y NO MAS DE 14 KG SI SON FRESCOS, SALADOS HUMEDOS O ESTAN CONSERVADOS DE OTRA FORMA",,
product.product_546,02971.10.1,"CUEROS Y PIELES ENTEROS DE GANADO BOVINO, CUYO PESO POR UNIDAD NO SEA MAS DE 8 KG SI ESTAN SIMPLEMENTE SECADOS, NO MAS DE 10 KG SI ESTAN SALADOS EN SECO, Y NO MAS DE 14 KG SI SON FRESCOS, SALADOS HUMEDOS O ESTAN CONSERVADOS DE OTRA FORMA",,
product.product_547,2971.2,"PIELES DE CABRA O CABRITILLA, SI CURTIR (FRESCAS O SALADAS, SECADAS, EN CAL, EN SALMUERA O CONSERVADAS DE OTRA FORMA, PERO SIN CURTIR NI APERGAMINAR NI PREPARADAS DE OTRO MODO), ESTEN O NO DEPILADAS O ASERRADAS",,
product.product_548,02971.20.1,"PIELES DE CABRA O CABRITILLA, SI CURTIR (FRESCAS O SALADAS, SECADAS, EN CAL, EN SALMUERA O CONSERVADAS DE OTRA FORMA, PERO SIN CURTIR NI APERGAMINAR NI PREPARADAS DE OTRO MODO), ESTEN O NO DEPILADAS O ASERRADAS",,
product.product_549,2971.3,"PIELES DE OVEJA Y CORDERO CON SU LANA, SIN CURTIR (FRESCAS O SALADAS, SECADAS, EN CAL, EN SALMUERA O CONSERVADAS DE OTRA FORMA, PERO SIN CURTIR NI APERGAMINAR NI PREPARADAS DE OTRO MODO), ESTEN O NO DEPILADAS O ASERRADAS",,
product.product_550,02971.30.1,"PIELES DE OVEJA Y CORDERO CON SU LANA, SIN CURTIR (FRESCAS O SALADAS, SECADAS, EN CAL, EN SALMUERA O CONSERVADAS DE OTRA FORMA, PERO SIN CURTIR NI APERGAMINAR NI PREPARADAS DE OTRO MODO), ESTEN O NO DEPILADAS O ASERRADAS",,
product.product_551,2971.4,"PIELES DE OVEJA Y CORDERO SIN SU LANA, SIN CURTIR (FRESCAS O SALADAS, SECADAS, EN CAL, EN SALMUERA O CONSERVADAS DE OTRA FORMA, PERO SIN CURTIR NI APERGAMINAR NI PREPARADAS DE OTRO MODO), ESTEN O NO DEPILADAS O ASERRADAS",,
product.product_552,02971.40.1,"PIELES DE OVEJA Y CORDERO SIN SU LANA, SIN CURTIR (FRESCAS O SALADAS, SECADAS, EN CAL, EN SALMUERA O CONSERVADAS DE OTRA FORMA, PERO SIN CURTIR NI APERGAMINAR NI PREPARADAS DE OTRO MODO), ESTEN O NO DEPILADAS O ASERRADAS",,
product.product_553,2972,"PIELES FINAS SIN CURTIR , EXCEPTO LAS PIELES FINAS DE CONEJO, LIEBRE O CORDERO",,
product.product_554,2972,"PIELES DE VISON SIN CURTIR, ENTERAS, CON CABEZAS, COLA O PATAS, O SIN ELLAS",,
product.product_555,02972.00.1,"PIELES DE VISON SIN CURTIR, ENTERAS, CON CABEZAS, COLA O PATAS, O SIN ELLAS",,
product.product_556,2972.1,"PIELES DE CASTOR ENTERAS,  CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_557,02972.10.1,"PIELES DE CASTOR ENTERAS,  CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_558,2972.11,"PIELES DE RATA ALMIZCLERA ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS,  SIN CURTIR",,
product.product_559,02972.11.1,"PIELES DE RATA ALMIZCLERA ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS,  SIN CURTIR",,
product.product_560,2972.12,"PIELES DE ZORRO ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_561,02972.12.1,"PIELES DE ZORRO ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_562,2972.13,"PIELES DE FOCA ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_563,02972.13.1,"PIELES DE FOCA ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_564,2972.14,"PIELES FINAS DE CONEJO O LIEBRE ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_565,02972.14.1,"PIELES FINAS DE CONEJO O LIEBRE ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_566,2972.19,"OTRAS PIELES FINAS ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS,  SIN CURTIR",,
product.product_567,02972.19.1,"OTRAS PIELES FINAS ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS,  SIN CURTIR",,
product.product_568,2972.2,"CABEZAS, COLAS, PATAS Y OTRAS PIEZAS O CORTES ADECUADOS PARA PELETERIA",,
product.product_569,02972.20.1,"CABEZAS, COLAS, PATAS Y OTRAS PIEZAS O CORTES ADECUADOS PARA PELETERIA",,
product.product_570,2973,"PIELES FINAS DE CONEJO, LIEBRE O CORDERO SIN CURTIR",,
product.product_571,2973,"PIELES FINAS DE CONEJO O LIEBRE ENTERAS, CON CABEZA, COLA O PATAS, O SIN ELLAS, SIN CURTIR",,
product.product_572,2973.01,"PIELES FINAS DE CORDERO, DE LOS TIPOS: CORDERO ASTRACAN, CARACUL, PERSA  Y SIMILARES, CORDERO INDIO, CHINO, MONGOL O TIBETANO, ENTERAS  Y  CON  CABEZA,  COLA  O  PATAS,  O  SIN ELLAS, SIN  CURTIR",,
